1 CHERRY PLUM TANNINS_HIGH FRAME RED ACIDITY_LOW FINISH GREAT FIRM FLAVORS FOCUSED FRESH HERBS ESPRESSO SMOKE      
2 ORANGE PLUM PEAR PEACH CREAM FINISH GREAT BROAD COMPACT DRIVE FLATTERING OPEN TASTY        
3 LEMON PINEAPPLE CREAM SOLID FINISH GREAT PLUMP RICH HONEY            
4 LEMON PERSIMMON PINEAPPLE CORE SOLID FINISH GREAT DEPTH FLAVORS GOOD PLUMP          
5 FRUIT DATE PEAR PEACH PINEAPPLE MANGO FINISH GREAT BOLD DEFINED FLATTERING GOOD         
6 APPLE PEAR GINGER ROUND YELLOW FINISH BROAD PLUMP RIPE SOFT MARZIPAN PIECRUST         
7 LEMON APPLE MELON CREAM HONEYSUCKLE GOLDEN_YELLOWYELLOW FINISH GREAT BRIGHT CUT FLAVORS ZEST        
8 RASPBERRY FRUIT PLUM LILAC ANISE TANNINS_MEDIUM CORE GREAT CHARMING ENTICING PRETTY          
9 FRUIT PLUM KIRSCH PEPPER CORE FINISH GREAT SILKY             
10 BLACKBERRY PLUM ANISE CORE FINISH GREAT DELIVERS DRIVE ELEGANT FLESH SUPPLE          
11 BLACKBERRY FRUIT PLUM CORE SOLID FINISH AMBITIOUS GREAT FRESH ALDER CHARCOAL TOAST         
12 BERRY BLACKBERRY FRUIT APPLE PLUM ANISE TANNINS_HIGH FINISH AMPLE GREAT LINGER WOOD ROASTED        
13 PLUM CORE FINISH AUSTERE GREAT FRESH GOOD LENGTH REFINED TOBACCO ALDER IRON         
14 BLACKBERRY FRUIT PLUM CORE FINISH GREAT RESTRAINT STYLE CEDAR COFFEE CHARCOAL          
15 BERRY BLACKBERRY FRUIT LICORICE CORE FRAME RED FINISH GREAT DRIVE GOOD TAUT CHARCOAL        
16 BLACKBERRY FRUIT PLUM LILAC CORE GOLDEN_YELLOWFINISH GREAT SAVORY SUPPLE VELVET BRAMBLE         
17 CURRANT CHERRY PLUM DAMSON LILAC RED FINISH GREAT ENTICING RIPE TAUT WARM STONE        
18 RASPBERRY FRUIT PLUM LILAC ANISE TANNINS_MEDIUM CORE GREAT CHARMING ENTICING PRETTY          
19 BERRY ANISE RED FINISH GREAT FLESH FOCUSED PERFUMY             
20 BERRY BLACKBERRY PLUM _62 FINISH GREAT FIRM TAUT WARM PENCIL_LEAD           
21 RASPBERRY FRUIT APPLE PLUM CORE FINISH GREAT FLAVORS WOOD CHARCOAL ROASTED          
22 PLUM KIRSCH TANNINS_HIGH FINISH GREAT FLAVORS GRIP TAR             
23 BERRY FRUIT PLUM TANNINS_HIGH CORE FINISH GREAT GRIP SAVORY TAUT TOBACCO CHARCOAL         
24 PLUM VIOLET ANISE TANNINS_LOW FINISH GREAT GOOD JUICINESS             
25 RASPBERRY CURRANT RED FINISH GREAT FLAVORS SAVORY TANGY             
26 CURRANT FRUIT CHERRY PEPPER CORE RED FINISH GREAT BITTER LENGTH SAVORY SINEW TOBACCO CHALK       
27 FRUIT BAKED_PEACHPLUM DAMSON FINISH GREAT RACY SANGUINE TANGY ALDER IRON          
28 LOGANBERRY FRUIT PLUM TANNINS_HIGH FINISH GREAT STYLE OLIVE CHARCOAL CHALK           
29 BERRY CHERRY PLUM DAMSON TANNINS_MED CORE GOLDEN_YELLOWFINISH ACCENTS GREAT DARK FLAVORS FOCUSED WARM OLIVE STONE     
30 CURRANT CHERRY LILAC VIOLET RED _128 FINISH ALLURING GREAT CASHMERE PLUSH TANGY         
31 CURRANT PLUM DAMSON RED FINISH GREAT DISTINCT GOOD SAVORY HERBS OLIVE CEDAR         
32 PLUM DAMSON VIOLET PEPPER WHITE FINISH GREAT SANGUINE IRON            
33 BLACKBERRY PLUM LEATHER CORE FINISH ACCENTS GREAT BROAD FLESH GOOD LENGTH TOBACCO COCOA SANDALWOOD ROASTED EARTHY     
34 CURRANT FIG TANNINS_HIGH FINISH GREAT DARK TOBACCO              
35 BLACKBERRY FRUIT PLUM CORE GOLDEN_YELLOWFINISH GREAT HANG INVITING JUICINESS BRAMBLE TOBACCO IRON        
36 BERRY FRUIT BAKED_PEACHFIG LEATHER TANNINS_HIGH FINISH BEAM GREAT LADEN TOBACCO CHESTNUT ROASTED        
37 BLACKBERRY CURRANT FRUIT PLUM _128 FINISH GREAT DEPTH GRIP STYLE CHARCOAL IRON         
38 BLACKBERRY RASPBERRY _62 ANISE FINISH BEAM GREAT DELIVERS FLAVORS GOOD WARM COCOA TOAST        
39 BLACKBERRY PLUM LICORICE ROUND FINISH APPROACHABLE GREAT GRIP POLISH MESQUITE           
40 FRUIT BAKED_PEACHPLUM LEAF CORE FRAME SOLID ACCENTS ALLURING AUSTERE GREAT CHARCOAL IRON        
41 BERRY FRUIT PLUM LICORICE CORE RED FINISH AMPLE INTENSE GREAT BRIGHT GRIP TOAST        
42 FRUIT BAKED_PEACHPLUM GOLDEN_YELLOWSOLID FINISH AUSTERE GREAT FRESH SAVORY OLIVE TOBACCO VANILLA PENCIL_LEAD       
43 CURRANT CHERRY ROSE RED FINISH GREAT BITTER DRIVE ELEGANT FINE LONG PERFUMY PRETTY IRON MINERAL      
44 BLACKBERRY FRUIT PLUM LEATHER LEAF CORE WINE_WEIGHT FINISH FLESH FRESH GOOD _305 TOBACCO        
45 CURRANT FRUIT PLUM TANNINS_HIGH GREAT CEDAR VANILLA ROASTED SMOKE            
46 CURRANT RED FINISH GREAT CUT FOCUSED GOOD TAUT CEDAR IRON           
47 BLACKBERRY FRUIT PLUM _52 RED FINISH APPROACHABLE LACED LINGER TOBACCO VANILLA SANDALWOOD LOAM DUSTY       
48 BERRY FRUIT PLUM FLORAL SOLID GREAT CONSISTENT CUT DEPTH GRIP LOVELY TOBACCO CHARCOAL        
